GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD43,HD02_VD43
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",5044,381,2394,386,1789,326,216,152
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",4589,454,2326,354,1739,305,41,40
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",0,11,0,11,0,11,0,11
1400000US36081000100,36081000100,"Census Tract 1, Queens County, New York",4205,422,2009,285,1562,273,169,92
1400000US36081000200,36081000200,"Census Tract 2, Queens County, New York",1723,207,781,116,161,55,11,14
1400000US36081000400,36081000400,"Census Tract 4, Queens County, New York",2149,328,1117,223,270,105,0,11
1400000US36081000600,36081000600,"Census Tract 6, Queens County, New York",1729,285,931,177,214,78,18,28
1400000US36081000700,36081000700,"Census Tract 7, Queens County, New York",3872,397,1651,243,1054,200,93,65
1400000US36081000800,36081000800,"Census Tract 8, Queens County, New York",1684,218,727,118,197,62,6,9
1400000US36081001000,36081001000,"Census Tract 10, Queens County, New York",1780,206,815,140,233,67,0,11
1400000US36081001200,36081001200,"Census Tract 12, Queens County, New York",2460,316,1164,266,475,156,0,11
1400000US36081001400,36081001400,"Census Tract 14, Queens County, New York",2041,498,1013,269,219,84,0,11
1400000US36081001600,36081001600,"Census Tract 16, Queens County, New York",1551,268,795,138,246,64,0,11
1400000US36081001800,36081001800,"Census Tract 18, Queens County, New York",1493,206,645,136,213,70,5,9
1400000US36081001900,36081001900,"Census Tract 19, Queens County, New York",1187,189,531,108,412,89,54,37
1400000US36081002000,36081002000,"Census Tract 20, Queens County, New York",917,140,439,91,163,60,7,9
1400000US36081002200,36081002200,"Census Tract 22, Queens County, New York",1014,167,452,85,130,52,0,11
1400000US36081002400,36081002400,"Census Tract 24, Queens County, New York",1139,169,466,81,185,58,26,21
1400000US36081002500,36081002500,"Census Tract 25, Queens County, New York",2150,369,1312,262,93,86,0,16
1400000US36081002600,36081002600,"Census Tract 26, Queens County, New York",1205,180,574,88,176,57,6,9
1400000US36081002800,36081002800,"Census Tract 28, Queens County, New York",1548,187,642,108,127,58,7,10
1400000US36081003000,36081003000,"Census Tract 30, Queens County, New York",608,146,310,92,147,55,0,11
1400000US36081003100,36081003100,"Census Tract 31, Queens County, New York",691,146,307,96,127,69,5,8
1400000US36081003200,36081003200,"Census Tract 32, Queens County, New York",779,101,337,98,90,44,1,4
1400000US36081003300,36081003300,"Census Tract 33, Queens County, New York",1683,239,631,121,269,76,19,17
1400000US36081003400,36081003400,"Census Tract 34, Queens County, New York",1072,129,460,100,157,53,0,11
1400000US36081003600,36081003600,"Census Tract 36, Queens County, New York",1875,273,928,147,268,102,0,11
1400000US36081003700,36081003700,"Census Tract 37, Queens County, New York",0,11,0,11,0,11,0,11
1400000US36081003800,36081003800,"Census Tract 38, Queens County, New York",1092,179,534,97,210,67,0,11
1400000US36081003900,36081003900,"Census Tract 39, Queens County, New York",661,111,263,71,56,41,0,11
1400000US36081004001,36081004001,"Census Tract 40.01, Queens County, New York",1120,133,521,88,188,64,40,39
1400000US36081004002,36081004002,"Census Tract 40.02, Queens County, New York",756,142,336,93,44,38,0,11
1400000US36081004200,36081004200,"Census Tract 42, Queens County, New York",1918,243,812,184,211,78,29,29
1400000US36081004300,36081004300,"Census Tract 43, Queens County, New York",868,170,479,146,73,57,0,11
1400000US36081004401,36081004401,"Census Tract 44.01, Queens County, New York",1577,189,577,115,189,64,0,11
1400000US36081004500,36081004500,"Census Tract 45, Queens County, New York",1770,208,945,149,529,127,74,44
1400000US36081004700,36081004700,"Census Tract 47, Queens County, New York",1640,270,780,162,214,84,16,19
1400000US36081005000,36081005000,"Census Tract 50, Queens County, New York",37,43,0,11,0,11,0,11
1400000US36081005100,36081005100,"Census Tract 51, Queens County, New York",1119,133,492,97,137,40,15,12
1400000US36081005200,36081005200,"Census Tract 52, Queens County, New York",1261,170,518,117,157,62,0,11
1400000US36081005300,36081005300,"Census Tract 53, Queens County, New York",2569,356,1272,230,518,157,64,56
1400000US36081005400,36081005400,"Census Tract 54, Queens County, New York",2552,357,1140,262,393,195,8,12
1400000US36081005500,36081005500,"Census Tract 55, Queens County, New York",571,100,225,56,74,49,0,11
1400000US36081005700,36081005700,"Census Tract 57, Queens County, New York",2628,256,1104,170,568,105,35,40
1400000US36081005800,36081005800,"Census Tract 58, Queens County, New York",2782,330,1321,234,447,147,66,55
1400000US36081005900,36081005900,"Census Tract 59, Queens County, New York",2735,364,1270,253,702,216,20,32
1400000US36081006100,36081006100,"Census Tract 61, Queens County, New York",3790,409,2040,404,1023,259,28,34
1400000US36081006201,36081006201,"Census Tract 62.01, Queens County, New York",2750,382,1434,256,442,181,21,35
1400000US36081006202,36081006202,"Census Tract 62.02, Queens County, New York",3467,442,1710,293,736,253,0,16
1400000US36081006300,36081006300,"Census Tract 63, Queens County, New York",3347,451,1476,288,875,226,10,16
1400000US36081006501,36081006501,"Census Tract 65.01, Queens County, New York",2460,277,1176,210,568,165,62,33
1400000US36081006502,36081006502,"Census Tract 65.02, Queens County, New York",2477,334,1179,273,531,172,72,55
1400000US36081006900,36081006900,"Census Tract 69, Queens County, New York",2447,351,872,201,352,109,16,18
1400000US36081007100,36081007100,"Census Tract 71, Queens County, New York",2646,276,1222,165,614,119,52,35
1400000US36081007300,36081007300,"Census Tract 73, Queens County, New York",2714,345,1300,222,769,189,126,107
1400000US36081007500,36081007500,"Census Tract 75, Queens County, New York",2584,385,1064,216,778,213,88,80
1400000US36081007700,36081007700,"Census Tract 77, Queens County, New York",1007,169,423,103,245,64,21,27
1400000US36081007900,36081007900,"Census Tract 79, Queens County, New York",1870,316,799,217,370,139,16,17
1400000US36081008100,36081008100,"Census Tract 81, Queens County, New York",661,121,257,68,91,36,16,15
1400000US36081008300,36081008300,"Census Tract 83, Queens County, New York",1982,266,732,142,200,70,16,25
1400000US36081008500,36081008500,"Census Tract 85, Queens County, New York",504,94,191,44,50,22,0,11
1400000US36081008600,36081008600,"Census Tract 86, Queens County, New York",1308,197,627,121,213,74,0,11
1400000US36081008700,36081008700,"Census Tract 87, Queens County, New York",1852,361,976,213,196,92,12,24
1400000US36081008800,36081008800,"Census Tract 88, Queens County, New York",1797,245,822,179,311,88,23,25
1400000US36081009100,36081009100,"Census Tract 91, Queens County, New York",1691,277,644,143,339,119,29,32
1400000US36081009400,36081009400,"Census Tract 94, Queens County, New York",1386,195,645,118,179,86,0,11
1400000US36081009500,36081009500,"Census Tract 95, Queens County, New York",1575,194,692,121,338,88,32,24
1400000US36081009600,36081009600,"Census Tract 96, Queens County, New York",1896,250,687,113,228,61,0,11
1400000US36081009700,36081009700,"Census Tract 97, Queens County, New York",1951,232,921,147,568,124,67,52
1400000US36081009800,36081009800,"Census Tract 98, Queens County, New York",1216,169,476,101,78,38,4,6
1400000US36081009900,36081009900,"Census Tract 99, Queens County, New York",0,11,0,11,0,11,0,11
1400000US36081010000,36081010000,"Census Tract 100, Queens County, New York",1762,357,714,219,120,74,0,11
1400000US36081010100,36081010100,"Census Tract 101, Queens County, New York",1465,188,775,127,332,108,9,14
1400000US36081010200,36081010200,"Census Tract 102, Queens County, New York",1428,223,714,160,169,67,7,11
1400000US36081010300,36081010300,"Census Tract 103, Queens County, New York",2303,250,1116,159,503,122,23,25
1400000US36081010400,36081010400,"Census Tract 104, Queens County, New York",1926,250,886,145,221,99,14,15
1400000US36081010500,36081010500,"Census Tract 105, Queens County, New York",1787,249,808,148,296,117,36,44
1400000US36081010600,36081010600,"Census Tract 106, Queens County, New York",1766,268,961,170,268,97,40,33
1400000US36081010701,36081010701,"Census Tract 107.01, Queens County, New York",0,11,0,11,0,11,0,11
1400000US36081010800,36081010800,"Census Tract 108, Queens County, New York",1595,212,663,136,140,50,0,11
1400000US36081011000,36081011000,"Census Tract 110, Queens County, New York",1702,214,770,127,197,62,7,11
1400000US36081011100,36081011100,"Census Tract 111, Queens County, New York",1841,255,984,176,446,122,18,19
1400000US36081011200,36081011200,"Census Tract 112, Queens County, New York",840,149,381,70,120,48,0,11
1400000US36081011300,36081011300,"Census Tract 113, Queens County, New York",2556,224,1161,149,584,129,60,48
1400000US36081011400,36081011400,"Census Tract 114, Queens County, New York",388,91,162,60,9,10,0,11
1400000US36081011500,36081011500,"Census Tract 115, Queens County, New York",1595,259,688,157,339,93,4,10
1400000US36081011600,36081011600,"Census Tract 116, Queens County, New York",1144,147,456,98,163,57,5,7
1400000US36081011700,36081011700,"Census Tract 117, Queens County, New York",2399,328,1103,170,452,128,9,14
1400000US36081011800,36081011800,"Census Tract 118, Queens County, New York",1305,185,536,90,95,50,12,18
1400000US36081011900,36081011900,"Census Tract 119, Queens County, New York",936,136,383,74,199,49,24,16
1400000US36081012000,36081012000,"Census Tract 120, Queens County, New York",1105,207,397,114,125,78,16,24
1400000US36081012100,36081012100,"Census Tract 121, Queens County, New York",1346,196,583,104,326,80,35,27
1400000US36081012200,36081012200,"Census Tract 122, Queens County, New York",1607,225,650,131,191,52,0,11
1400000US36081012301,36081012301,"Census Tract 123.01, Queens County, New York",1679,242,798,172,413,104,16,18
1400000US36081012400,36081012400,"Census Tract 124, Queens County, New York",1418,169,701,121,178,50,14,16
1400000US36081012500,36081012500,"Census Tract 125, Queens County, New York",1066,154,519,91,223,54,0,11
1400000US36081012601,36081012601,"Census Tract 126.01, Queens County, New York",1191,192,603,142,124,64,6,8
1400000US36081012602,36081012602,"Census Tract 126.02, Queens County, New York",1310,161,643,125,114,61,0,11
1400000US36081012800,36081012800,"Census Tract 128, Queens County, New York",963,186,476,117,234,69,0,11
1400000US36081013000,36081013000,"Census Tract 130, Queens County, New York",877,149,399,105,152,64,14,15
1400000US36081013200,36081013200,"Census Tract 132, Queens County, New York",1027,156,487,101,242,85,21,16
1400000US36081013400,36081013400,"Census Tract 134, Queens County, New York",3166,284,1561,218,837,209,69,57
1400000US36081013500,36081013500,"Census Tract 135, Queens County, New York",815,159,428,122,166,71,5,8
1400000US36081013600,36081013600,"Census Tract 136, Queens County, New York",1068,146,549,118,304,86,27,33
1400000US36081013700,36081013700,"Census Tract 137, Queens County, New York",956,108,406,88,233,65,5,7
1400000US36081013800,36081013800,"Census Tract 138, Queens County, New York",1799,284,761,175,398,101,48,30
1400000US36081014000,36081014000,"Census Tract 140, Queens County, New York",1993,248,901,171,368,114,29,46
1400000US36081014100,36081014100,"Census Tract 141, Queens County, New York",1134,137,462,100,157,58,12,12
1400000US36081014201,36081014201,"Census Tract 142.01, Queens County, New York",1793,298,727,177,110,79,0,11
1400000US36081014202,36081014202,"Census Tract 142.02, Queens County, New York",1124,197,508,102,79,37,0,11
1400000US36081014300,36081014300,"Census Tract 143, Queens County, New York",2465,260,1071,137,428,104,29,34
1400000US36081014400,36081014400,"Census Tract 144, Queens County, New York",777,110,214,49,55,28,0,11
1400000US36081014500,36081014500,"Census Tract 145, Queens County, New York",1132,154,428,86,238,75,0,11
1400000US36081014700,36081014700,"Census Tract 147, Queens County, New York",1885,224,885,165,466,132,16,22
1400000US36081014800,36081014800,"Census Tract 148, Queens County, New York",1008,194,507,122,112,75,11,18
1400000US36081014900,36081014900,"Census Tract 149, Queens County, New York",1357,214,583,157,284,116,28,34
1400000US36081015000,36081015000,"Census Tract 150, Queens County, New York",1448,149,579,101,140,48,0,11
1400000US36081015100,36081015100,"Census Tract 151, Queens County, New York",1808,195,830,168,419,126,88,70
1400000US36081015200,36081015200,"Census Tract 152, Queens County, New York",1370,213,604,131,144,59,11,18
1400000US36081015300,36081015300,"Census Tract 153, Queens County, New York",1344,146,509,98,227,63,10,11
1400000US36081015400,36081015400,"Census Tract 154, Queens County, New York",1273,196,559,145,126,66,9,13
